vol_annualized,kurtosis,mean_tau,p95_tau,avg_r,mechanism,delta,L,seed,p_burst,burst_amp
0.0003019034247217998,1.0768004237550226,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,3,0.01,3.0
0.00030093973935734224,1.1604317522536132,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,4,0.01,3.0
0.0003020908740156494,1.3494209041023622,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,5,0.01,3.0
0.0003033093850695406,1.232175202474421,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,6,0.01,3.0
0.00029988118020151164,0.7223283649195893,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,7,0.01,3.0
0.0003014444862841995,0.9928366364143728,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,8,0.01,3.0
0.0003019628794781062,1.177526369300244,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,9,0.01,3.0
0.00030143439297636683,0.874669853597013,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,10,0.01,3.0
0.0003017161924184758,1.4886593767003715,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,11,0.01,3.0
0.00030309767098735623,1.1143081086081903,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,12,0.01,3.0
0.0003019106625449157,1.0969357962464548,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,13,0.01,3.0
0.0003007557960597283,1.101301835408778,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,14,0.01,3.0
0.00030221687524729826,0.8021157190299557,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,15,0.01,3.0
0.00030219144395611546,0.8451573876938636,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,16,0.01,3.0
0.00030376043263096277,1.1551464386123245,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,17,0.01,3.0
0.00029977544817500894,0.6883471592473613,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,18,0.01,3.0
0.00030119999061651665,0.8620060449452565,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,19,0.01,3.0
0.00030252153538958893,1.2459457496971522,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,20,0.01,3.0
0.0003046137572921566,0.9987221499726457,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,21,0.01,3.0
0.00030374390196338363,1.218142277223735,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,22,0.01,3.0
0.0003008569172543446,0.9025600372396347,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,23,0.01,3.0
0.000302829812701979,0.9087760182170364,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,24,0.01,3.0
0.0003013355289256379,0.962053343015564,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,25,0.01,3.0
0.00030197458243438576,1.1488134309124147,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,26,0.01,3.0
0.00030504983514154636,2.1245572270414987,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,27,0.01,3.0
0.00030090066472048893,0.8381529061700439,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,28,0.01,3.0
0.0003020626392415704,0.814314708882232,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,29,0.01,3.0
0.0003022415904559966,1.1705328695393558,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,30,0.01,3.0
0.0006726122124606204,0.9675760436547707,0.0010003746545939748,0.001006263341246545,1.0003746545939747,linear,5,10.0,1,0.01,3.0
0.0006709220405721177,0.6981270527888488,0.00100048646002754,0.0010039382616259351,1.00048646002754,linear,5,10.0,2,0.01,3.0
0.0006744100088770515,1.0777384765738738,0.000997579612874668,0.001,0.997579612874668,linear,5,10.0,3,0.01,3.0
0.0006726694496144342,1.1602356325897851,0.0010029274871686921,0.0010138308941836781,1.0029274871686922,linear,5,10.0,4,0.01,3.0
0.0006750430793370545,1.3495892220951218,0.001002112811493461,0.0010093799949209012,1.0021128114934608,linear,5,10.0,5,0.01,3.0
0.0006780428689601352,1.2316546657367606,0.0010015612911598343,0.0010046966249911491,1.0015612911598342,linear,5,10.0,6,0.01,3.0
0.0006708119066238195,0.722662262414214,0.0010016833850781687,0.0010047774274661336,1.0016833850781686,linear,5,10.0,7,0.01,3.0
0.0006737189887373659,0.9926547672685908,0.0010001828934594603,0.001004582243172269,1.00018289345946,linear,5,10.0,8,0.01,3.0
0.0006754093138347245,1.17636124478768,0.0009959722273673523,0.0010040028986150688,0.9959722273673521,linear,5,10.0,9,0.01,3.0
0.000673975208383417,0.8752102730961142,0.0010002732265787986,0.0010082320924947223,1.0002732265787984,linear,5,10.0,10,0.01,3.0
0.000674389371989431,1.4893235698701792,0.001001356271315111,0.0010054425269973872,1.0013562713151107,linear,5,10.0,11,0.01,3.0
0.0006777542018256078,1.1146428005718843,0.0010000208109843885,0.0010033551094433132,1.0000208109843882,linear,5,10.0,12,0.01,3.0
0.000675169290941619,1.096625384119931,0.0010007147700811902,0.0010065581711583289,1.00071477008119,linear,5,10.0,13,0.01,3.0
0.0006732801713692086,1.1027230340814649,0.0010004832987986756,0.0010126102553671742,1.0004832987986756,linear,5,10.0,14,0.01,3.0
0.0006758229052517614,0.8019489947610285,0.0009972972408818725,0.001001260597420721,0.9972972408818723,linear,5,10.0,15,0.01,3.0
0.0006753239589287797,0.8451480645641065,0.0010021963309730353,0.0010086654859933427,1.002196330973035,linear,5,10.0,16,0.01,3.0
0.0006805697840106705,1.1550371517580214,0.001000840834487808,0.00100497988965524,1.0008408344878077,linear,5,10.0,17,0.01,3.0
0.0006709220773367964,0.6874764461276754,0.001002099122055242,0.0010068919608071417,1.0020991220552418,linear,5,10.0,18,0.01,3.0
0.0006738840754959161,0.8620858889245757,0.000999662241752775,0.001003180317936046,0.9996622417527748,linear,5,10.0,19,0.01,3.0
0.0006761779436599669,1.2458378578691462,0.0010017921943084817,0.0010052772711900086,1.0017921943084815,linear,5,10.0,20,0.01,3.0
0.0006812282282277843,0.9987361756346487,0.0010017101296905815,0.001010316065583547,1.0017101296905815,linear,5,10.0,21,0.01,3.0
0.0006789089639108569,1.2179786686627967,0.00099855999617732,0.0010008768215372056,0.9985599961773199,linear,5,10.0,22,0.01,3.0
0.0006719750480774516,0.9028563124694271,0.0010038822992475419,0.0010091406009228685,1.0038822992475418,linear,5,10.0,23,0.01,3.0
0.000676821551256018,0.909006791345949,0.0010016281260430263,0.0010118237924782196,1.0016281260430262,linear,5,10.0,24,0.01,3.0
0.0006738338376468358,0.9622305510242417,0.0010012615602068779,0.0010068144868709962,1.0012615602068777,linear,5,10.0,25,0.01,3.0
0.0006746404258982339,1.1477804964875205,0.0010011112414364846,0.0010070659969622156,1.0011112414364844,linear,5,10.0,26,0.01,3.0
0.0006813392313015925,2.12629860960208,0.0009982368855576598,0.0010019280185659615,0.9982368855576599,linear,5,10.0,27,0.01,3.0
0.0006733682850824309,0.8386881171088847,0.0009996037159936777,0.001002952519219182,0.9996037159936774,linear,5,10.0,28,0.01,3.0
0.0006758018812264084,0.8144804157685246,0.000997102346327411,0.001,0.9971023463274107,linear,5,10.0,29,0.01,3.0
0.0006755869213548847,1.1706785701744318,0.0010017488901346624,0.0010049225208203106,1.001748890134662,linear,5,10.0,30,0.01,3.0
0.0011678992872477148,0.9670339401038062,0.0010011351988134375,0.001013632615014037,1.0011351988134374,linear,15,10.0,1,0.01,3.0
0.0011625743724423445,0.6974778479354939,0.000999456799051909,0.0010109300581631544,0.9994567990519091,linear,15,10.0,2,0.01,3.0
0.0011649108769727602,1.0810788974835885,0.0009980239642095848,0.0010067679025027561,0.998023964209585,linear,15,10.0,3,0.01,3.0
0.001164437070024089,1.1598992965244959,0.0010034938234183717,0.0010138334686981194,1.0034938234183717,linear,15,10.0,4,0.01,3.0
0.0011676304943103676,1.3494612705794449,0.0010014725995022313,0.001019773213652052,1.0014725995022313,linear,15,10.0,5,0.01,3.0
0.0011738717030555775,1.2299611800179528,0.0010018018396137024,0.0010113986023749563,1.0018018396137023,linear,15,10.0,6,0.01,3.0
0.0011631989421340568,0.7238657997981806,0.001002123252259279,0.001014674575300353,1.0021232522592787,linear,15,10.0,7,0.01,3.0
0.001165546035372889,0.9924754264225424,0.0010000819592449464,0.0010105556696117406,1.0000819592449466,linear,15,10.0,8,0.01,3.0
0.0011699946974763093,1.1750455207552992,0.0009974724664442386,0.001018383314418654,0.9974724664442385,linear,15,10.0,9,0.01,3.0
0.0011671829548347116,0.8764789387631589,0.001000372401369693,0.0010142566910514822,1.0003724013696929,linear,15,10.0,10,0.01,3.0
0.0011672498035345898,1.4912002360150174,0.000999569925795964,0.0010118913433440466,0.9995699257959639,linear,15,10.0,11,0.01,3.0
0.0011739381633419025,1.115230933365308,0.0010001981079659286,0.0010078637570870546,1.0001981079659283,linear,15,10.0,12,0.01,3.0
0.001169837659653125,1.095477465490461,0.0010012680327216184,0.0010128085961807812,1.0012680327216184,linear,15,10.0,13,0.01,3.0
0.0011694197023954583,1.1075325822027136,0.001002386686242874,0.0010168782139604081,1.0023866862428739,linear,15,10.0,14,0.01,3.0
0.0011705101193493612,0.8014034313460399,0.0009947922194176303,0.001005363939286388,0.9947922194176302,linear,15,10.0,15,0.01,3.0
0.0011683851736588784,0.8451173484815659,0.0010015253467874432,0.0010138524857408176,1.0015253467874432,linear,15,10.0,16,0.01,3.0
0.001184739064541105,1.155160219603454,0.000999461630780639,0.0010103565093066474,0.9994616307806389,linear,15,10.0,17,0.01,3.0
0.0011649100847990028,0.6852545511782719,0.0010029284359179208,0.0010131430749872226,1.0029284359179207,linear,15,10.0,18,0.01,3.0
0.0011687786554330048,0.8624478518046117,0.0009993522966940222,0.0010100394868666975,0.999352296694022,linear,15,10.0,19,0.01,3.0
0.0011700509605960504,1.24575085700714,0.0010050884584655458,0.001019219918859309,1.0050884584655457,linear,15,10.0,20,0.01,3.0
0.0011806178459273548,0.9984361786702678,0.0010012141014773843,0.0010136151569153185,1.0012141014773843,linear,15,10.0,21,0.01,3.0
0.0011745958605252967,1.21769644977965,0.000996864238323469,0.0010065776210955218,0.9968642383234688,linear,15,10.0,22,0.01,3.0
0.001161208591059902,0.9040956328714165,0.0010047991060871606,0.0010141541800536694,1.0047991060871604,linear,15,10.0,23,0.01,3.0
0.0011711062723000127,0.9094440907339032,0.001002537551968162,0.0010135716484603718,1.0025375519681619,linear,15,10.0,24,0.01,3.0
0.0011675839283338389,0.9623713179978219,0.0009987175579656044,0.0010151747151903887,0.9987175579656041,linear,15,10.0,25,0.01,3.0
0.001166184763335956,1.1460112151181123,0.0010007612115606624,0.001015097272603735,1.0007612115606623,linear,15,10.0,26,0.01,3.0
0.0011767240666118778,2.1315384916834823,0.0009959440391655826,0.0010071865753953503,0.9959440391655825,linear,15,10.0,27,0.01,3.0
0.0011685138132362244,0.8399318067448531,0.0009999006434943207,0.0010120682221082089,0.9999006434943206,linear,15,10.0,28,0.01,3.0
0.001171662633705647,0.8144663023503473,0.0009970710309371003,0.0010065283534273176,0.9970710309371003,linear,15,10.0,29,0.01,3.0
0.0011694240137343956,1.1711316639466682,0.0010009616885146141,0.0010103049199380334,1.0009616885146142,linear,15,10.0,30,0.01,3.0
0.0023615590318456325,0.9663805541617472,0.0010002014290111552,0.0010230395059173045,1.000201429011155,linear,60,10.0,1,0.01,3.0
0.002329052298888761,0.6953676204740118,0.0009997233379052054,0.0010277924633638152,0.9997233379052055,linear,60,10.0,2,0.01,3.0
0.002303423153505567,1.0931170876638499,0.000997078258189793,0.0010181363094372794,0.997078258189793,linear,60,10.0,3,0.01,3.0
0.002323668435152835,1.159595836451662,0.0010031079510190574,0.0010261685069695358,1.0031079510190575,linear,60,10.0,4,0.01,3.0
0.0023217612906976915,1.3514381779234172,0.00100032377408377,0.0010276935518429616,1.0003237740837698,linear,60,10.0,5,0.01,3.0
0.00234346471270497,1.2239891529612654,0.0010009504772762962,0.0010226746127317994,1.0009504772762963,linear,60,10.0,6,0.01,3.0
0.002337627052152341,0.7268422536185852,0.0010027855655119842,0.0010273223321421291,1.002785565511984,linear,60,10.0,7,0.01,3.0
0.0023194315828507024,0.9902528087364995,0.0010010994618382797,0.0010264593384184762,1.0010994618382798,linear,60,10.0,8,0.01,3.0
0.002341964332478123,1.171999986049376,0.000997830832816854,0.001024560239183869,0.9978308328168539,linear,60,10.0,9,0.01,3.0
0.0023331128722464105,0.8815452541936328,0.0010005562347807327,0.0010252788045029546,1.0005562347807326,linear,60,10.0,10,0.01,3.0
0.002326550303238514,1.4940031263346878,0.0009997015520909268,0.001021977517349782,0.9997015520909267,linear,60,10.0,11,0.01,3.0
0.0023483567836389213,1.1170791182197162,0.001000330441610893,0.001023074680485914,1.000330441610893,linear,60,10.0,12,0.01,3.0
0.0023438172540967625,1.090557394311526,0.001000584998596099,0.0010251928991698604,1.000584998596099,linear,60,10.0,13,0.01,3.0
0.0023684926972030013,1.1328342282019905,0.0010018497648336194,0.0010279207327714382,1.0018497648336195,linear,60,10.0,14,0.01,3.0
0.0023394109452526085,0.7994323828468204,0.0009952983735206826,0.0010172098192957535,0.9952983735206825,linear,60,10.0,15,0.01,3.0
0.0023253319541773863,0.8441696968192289,0.0010010454859848178,0.0010277068014289802,1.0010454859848177,linear,60,10.0,16,0.01,3.0
0.002420841465051086,1.1549738880447231,0.0009993018071389745,0.0010248084223184457,0.9993018071389745,linear,60,10.0,17,0.01,3.0
0.0023547107125407186,0.676289613459629,0.001002459957284004,0.0010291944140293319,1.0024599572840043,linear,60,10.0,18,0.01,3.0
0.0023507058477300266,0.8621309036787448,0.0009996794675576697,0.0010254651621406183,0.9996794675576697,linear,60,10.0,19,0.01,3.0
0.002332345524468053,1.2446095549471536,0.0010047000108821531,0.001027990535500447,1.004700010882153,linear,60,10.0,20,0.01,3.0
0.0023672484239964943,0.9974832194016159,0.001001717061793415,0.0010238083074716718,1.0017170617934148,linear,60,10.0,21,0.01,3.0
0.0023371087867523916,1.2154577875497123,0.0009981792857097923,0.00102449880321481,0.9981792857097922,linear,60,10.0,22,0.01,3.0
0.002300558653355199,0.9077612828113995,0.0010035864735622744,0.0010284018551804208,1.0035864735622742,linear,60,10.0,23,0.01,3.0
0.00233277195754994,0.9108063062254379,0.0010031839363536467,0.0010297041677000088,1.0031839363536466,linear,60,10.0,24,0.01,3.0
0.0023381643585995582,0.96274722909321,0.0009993226170999757,0.0010288495816923177,0.9993226170999756,linear,60,10.0,25,0.01,3.0
0.0023128201192796675,1.1382787758264605,0.0010004889706036679,0.0010246120993002389,1.0004889706036677,linear,60,10.0,26,0.01,3.0
0.002324080188330055,2.1592963210818654,0.0009955600906576087,0.0010214978448215848,0.9955600906576085,linear,60,10.0,27,0.01,3.0
0.002356419482558345,0.8456555196439157,0.0009996086481199745,0.0010238037484068437,0.9996086481199744,linear,60,10.0,28,0.01,3.0
0.0023529731269727083,0.8139351164904336,0.000997635344472592,0.0010233605356078455,0.9976353444725917,linear,60,10.0,29,0.01,3.0
0.0023323244007989476,1.1753651522090571,0.0010003218449639495,0.0010235565368535476,1.0003218449639495,linear,60,10.0,30,0.01,3.0
0.0003220920634742136,2.877853009241961,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,1,0.03,3.0
0.00032199098965226484,2.7064355646696354,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,2,0.03,3.0
0.0003246620856918615,3.282146038033633,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,3,0.03,3.0
0.0003213371470904984,2.433365545971032,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,4,0.03,3.0
0.00032383861379353245,2.8301394149676415,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,5,0.03,3.0
0.0003228804393305115,2.3467600371406308,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,6,0.03,3.0
0.00032150368627144424,2.589914767612905,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,7,0.03,3.0
0.00032243533203295466,2.957328813091423,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,8,0.03,3.0
0.0003250602617939801,2.979041132794225,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,9,0.03,3.0
0.0003244345596027519,2.776815701962313,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,10,0.03,3.0
0.00032248335957198583,2.8673221905635886,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,11,0.03,3.0
0.0003247311996509955,3.6196409689068947,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,12,0.03,3.0
0.0003235612422973545,2.720671152347524,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,13,0.03,3.0
0.0003205571451569381,2.5539424755458935,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,14,0.03,3.0
0.00032466140883094096,2.553033154308878,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,15,0.03,3.0
0.00032450231131659436,2.6535973209088803,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,16,0.03,3.0
0.0003249711308972848,3.3633166201530296,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,17,0.03,3.0
0.0003210310931406027,2.061228861109549,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,18,0.03,3.0
0.0003230801010017901,2.5515393341662103,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,19,0.03,3.0
0.0003222930347848782,2.236655350869678,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,20,0.03,3.0
0.00032645359349541735,3.3852683967935713,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,21,0.03,3.0
0.0003248434232054397,2.9041230326569707,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,22,0.03,3.0
0.0003233007522550199,3.026086816832752,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,23,0.03,3.0
0.00032461891132910554,2.442808413247369,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,24,0.03,3.0
0.0003219596768625737,2.511965785992963,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,25,0.03,3.0
0.0003235596939743952,2.7401548451448905,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,26,0.03,3.0
0.0003259431895977689,3.7000160915211184,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,27,0.03,3.0
0.000323073267224962,2.3761368926807513,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,28,0.03,3.0
0.0003244116348381977,2.6007691454981323,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,29,0.03,3.0
0.000321758329285561,2.5819805209946045,0.0009999833333333337,0.001,0.9999833333333333,linear,1,10.0,30,0.03,3.0
0.0007208388381912342,2.8770977037877676,0.00100135625383134,0.001005960887134742,1.0013562538313399,linear,5,10.0,1,0.03,3.0
0.0007202283532069351,2.706593717831365,0.0010009688463969843,0.001004990565065215,1.000968846396984,linear,5,10.0,2,0.03,3.0
0.0007251970716410953,3.282557161824987,0.0009982057844724291,0.001,0.9982057844724289,linear,5,10.0,3,0.03,3.0
0.0007181956966785001,2.433390500697455,0.0010017536398242096,0.0010134016863156514,1.0017536398242095,linear,5,10.0,4,0.03,3.0
0.0007237412588242826,2.829531299268992,0.0010023650286395515,0.0010074324575269065,1.0023650286395516,linear,5,10.0,5,0.03,3.0
0.0007215618025573756,2.346552498076403,0.0010016733778521415,0.0010060535383141903,1.0016733778521414,linear,5,10.0,6,0.03,3.0
0.00071924848060631,2.5899878455875536,0.0010018646871162106,0.0010060980068944889,1.0018646871162105,linear,5,10.0,7,0.03,3.0
0.0007206187218036801,2.9572653665218187,0.000999847045112935,0.0010036539185740564,0.9998470451129348,linear,5,10.0,8,0.03,3.0
0.0007272547953916659,2.9780742292910656,0.000996921686873951,0.0010073824286748313,0.996921686873951,linear,5,10.0,9,0.03,3.0
0.000725563057970126,2.776533723184442,0.0009995092344660932,0.001008710042641517,0.9995092344660933,linear,5,10.0,10,0.03,3.0
0.0007207935075324652,2.868352520031335,0.0010013251913852078,0.0010053357729451924,1.0013251913852077,linear,5,10.0,11,0.03,3.0
0.0007261559777033662,3.621243807892795,0.0010016975371363297,0.0010070767275976733,1.0016975371363295,linear,5,10.0,12,0.03,3.0
0.0007236240388844737,2.720834005541402,0.0010002292860772741,0.0010063383149356367,1.0002292860772741,linear,5,10.0,13,0.03,3.0
0.000717659792172157,2.5551940166856655,0.0009999292863972357,0.0010129180745364079,0.9999292863972354,linear,5,10.0,14,0.03,3.0
0.0007260642614367002,2.552674926711763,0.0009997691136171866,0.001003692516274442,0.9997691136171865,linear,5,10.0,15,0.03,3.0
0.0007250232178119954,2.654237723314843,0.0010034842431341565,0.0010116141955076325,1.0034842431341562,linear,5,10.0,16,0.03,3.0
0.0007280519021333528,3.3638776370615595,0.001001810632634968,0.001007099723993249,1.0018106326349678,linear,5,10.0,17,0.03,3.0
0.0007186721589103631,2.0612027066415894,0.001001189787714213,0.0010059241865546906,1.0011897877142129,linear,5,10.0,18,0.03,3.0
0.000722934958826499,2.551071223304435,0.0009996872591121044,0.0010039093202784755,0.9996872591121043,linear,5,10.0,19,0.03,3.0
0.0007201167892843825,2.236357392941146,0.001002671730020104,0.0010071975513302387,1.0026717300201038,linear,5,10.0,20,0.03,3.0
0.0007300586213920938,3.384316562862277,0.0010010320971674258,0.0010092538657027507,1.0010320971674258,linear,5,10.0,21,0.03,3.0
0.0007259254938149397,2.904212566837156,0.0009985019594294993,0.0010014039532290056,0.9985019594294992,linear,5,10.0,22,0.03,3.0
0.0007219937343832014,3.0262739800187743,0.0010033281192707649,0.0010095134980415037,1.0033281192707646,linear,5,10.0,23,0.03,3.0
0.0007254541199766762,2.4424673717917935,0.001002328195004747,0.0010139759219340197,1.0023281950047467,linear,5,10.0,24,0.03,3.0
0.0007200677025322661,2.511824569320005,0.0010001419410772797,0.0010043457661485988,1.0001419410772796,linear,5,10.0,25,0.03,3.0
0.0007229340419757517,2.7392193698416234,0.0010026352508441397,0.0010080975452013696,1.0026352508441394,linear,5,10.0,26,0.03,3.0
0.0007278880746096105,3.6987049069920195,0.0009990311691905954,0.0010044596517296935,0.9990311691905954,linear,5,10.0,27,0.03,3.0
0.0007230033044319242,2.3770595923773676,0.0009998220944128595,0.0010032671298247089,0.9998220944128593,linear,5,10.0,28,0.03,3.0
0.0007255703990191318,2.601093757339319,0.0009970160075959576,0.001001589156821935,0.9970160075959575,linear,5,10.0,29,0.03,3.0
0.0007193289664472313,2.5823366295391788,0.0010001314571985416,0.0010040852310270628,1.0001314571985416,linear,5,10.0,30,0.03,3.0
0.0012512839004967487,2.8746458132602273,0.0010029339682923852,0.0010145231152690218,1.0029339682923852,linear,15,10.0,1,0.03,3.0
0.0012486540654412363,2.705783810471015,0.0010006854771409785,0.0010124015537532262,1.0006854771409783,linear,15,10.0,2,0.03,3.0
0.0012525250546146184,3.284452758066789,0.0009985363395912117,0.0010076639449301047,0.9985363395912115,linear,15,10.0,3,0.03,3.0
0.0012427707843853933,2.4334338365091455,0.001002452575232956,0.0010151899794554422,1.0024525752329558,linear,15,10.0,4,0.03,3.0
0.0012523547735191747,2.828326315451842,0.0010014414586852342,0.001024848084154094,1.001441458685234,linear,15,10.0,5,0.03,3.0
0.0012482166617716433,2.345557444759576,0.0010024837947251823,0.0010138981411463173,1.0024837947251823,linear,15,10.0,6,0.03,3.0
0.0012475275022894373,2.5910985068492094,0.0010020264022778942,0.0010153898254790642,1.0020264022778942,linear,15,10.0,7,0.03,3.0
0.0012465528900324559,2.957544759161922,0.0009999801462303491,0.0010115632985136607,0.9999801462303493,linear,15,10.0,8,0.03,3.0
0.0012607710967119776,2.9775764823088027,0.000997859002943105,0.0010196498298961523,0.9978590029431048,linear,15,10.0,9,0.03,3.0
0.0012571075948273002,2.775706322783031,0.0009993947314181062,0.0010116367363170507,0.9993947314181061,linear,15,10.0,10,0.03,3.0
0.001247542326037624,2.8707361240714704,0.0009988218886207293,0.0010149262436002884,0.9988218886207291,linear,15,10.0,11,0.03,3.0
0.0012581053180707805,3.6250573185791124,0.0010027824365185759,0.0010130408546159238,1.0027824365185758,linear,15,10.0,12,0.03,3.0
0.0012538618197614542,2.719905597957358,0.0010009016996821167,0.0010122947172952785,1.0009016996821167,linear,15,10.0,13,0.03,3.0
0.0012466710193132712,2.559725351202884,0.0010011922034449637,0.001017618325599861,1.0011922034449638,linear,15,10.0,14,0.03,3.0
0.0012581236750284302,2.552267908974584,0.0009974771203756145,0.0010092340332602326,0.9974771203756145,linear,15,10.0,15,0.03,3.0
0.0012539412614023659,2.65511152709664,0.0010021838021702855,0.00101547285789678,1.0021838021702856,linear,15,10.0,16,0.03,3.0
0.0012673643655248764,3.3660903441220276,0.0010006605043340572,0.0010119302217301309,1.000660504334057,linear,15,10.0,17,0.03,3.0
0.0012484296526642214,2.0605483142800525,0.0010019769183554237,0.0010129344935733413,1.0019769183554237,linear,15,10.0,18,0.03,3.0
0.0012543258797068516,2.5498741714816093,0.0009985338488938016,0.0010107136130634291,0.9985338488938017,linear,15,10.0,19,0.03,3.0
0.0012451507529185597,2.235809167791629,0.0010060656045176287,0.001021345716814982,1.0060656045176286,linear,15,10.0,20,0.03,3.0
0.001265098908637434,3.381912779305625,0.0010003160496285732,0.0010145450966657131,1.000316049628573,linear,15,10.0,21,0.03,3.0
0.0012553002789326049,2.9039386976746977,0.0009970092458124035,0.0010091960320855538,0.9970092458124034,linear,15,10.0,22,0.03,3.0
0.0012470616686864847,3.026349527892675,0.0010046594726289206,0.001015396661508572,1.0046594726289204,linear,15,10.0,23,0.03,3.0
0.001255036267414012,2.441736677095612,0.0010041050210894478,0.0010160417087784882,1.0041050210894478,linear,15,10.0,24,0.03,3.0
0.0012479968179430424,2.511352314343367,0.0009977580705163062,0.0010136074277626761,0.997758070516306,linear,15,10.0,25,0.03,3.0
0.001250213139990193,2.737664943298742,0.0010023100597068171,0.001014957552059104,1.002310059706817,linear,15,10.0,26,0.03,3.0
0.0012567073461858742,3.696584593125359,0.0009974367959154824,0.0010117492267847216,0.9974367959154823,linear,15,10.0,27,0.03,3.0
0.001254829362061571,2.379231707104444,0.000998876619414751,0.0010131531339268173,0.9988766194147508,linear,15,10.0,28,0.03,3.0
0.001257006771107666,2.601251668350674,0.000996082321032942,0.001010054325008639,0.9960823210329416,linear,15,10.0,29,0.03,3.0
0.00124541656520664,2.5822598936451087,0.0009986757419068665,0.0010080335220600373,0.9986757419068665,linear,15,10.0,30,0.03,3.0
0.002527443303428827,2.86849531741246,0.001002027172554108,0.001026786444619728,1.0020271725541081,linear,60,10.0,1,0.03,3.0
0.0025075913027264494,2.705551644833827,0.0010011279177057567,0.0010316950011399575,1.0011279177057568,linear,60,10.0,2,0.03,3.0
0.002475763954336683,3.289017314105715,0.0009971986893748668,0.0010202002961247607,0.9971986893748668,linear,60,10.0,3,0.03,3.0
0.002476038856597767,2.434199567040676,0.001002287452776934,0.0010287941457413701,1.0022874527769339,linear,60,10.0,4,0.03,3.0
0.0024942094035334448,2.822952296053206,0.0009998744572586964,0.0010343032935072945,0.9998744572586964,linear,60,10.0,5,0.03,3.0
0.0024839039015684405,2.34353368105264,0.0010014531970387933,0.0010267469209292704,1.0014531970387932,linear,60,10.0,6,0.03,3.0
0.0025097395836015156,2.5946728767096916,0.001003020460096815,0.0010300175553257969,1.0030204600968151,linear,60,10.0,7,0.03,3.0
0.0024796194080698546,2.9579653900509344,0.0010011923718555814,0.0010268773561350323,1.0011923718555813,linear,60,10.0,8,0.03,3.0
